timestamp,session_id,source,frame_index,track_id,class_name,confidence,centroid_x,centroid_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,age_frames,count_in,count_out,backend,model_path,confidence_threshold,class_filter,inference_time_ms,processing_time_ms
2026-06-16T11:02:31,station2_1781580542376,0,780,69,person,0.8394,542,346,444,212,640,480,6,5,10,yolo_ultralytics,yolov8n.pt,0.35,person,84.62,85.24
2026-06-16T11:02:33,station2_1781580542376,0,795,66,person,0.8867,267,321,0,164,535,479,39,5,10,yolo_ultralytics,yolov8n.pt,0.35,person,86.45,86.95
2026-06-16T11:02:35,station2_1781580542376,0,810,66,person,0.8998,268,319,0,159,537,479,54,5,10,yolo_ultralytics,yolov8n.pt,0.35,person,88.59,89.08
2026-06-16T11:02:37,station2_1781580542376,0,825,66,person,0.857,429,286,219,92,640,480,69,6,10,yolo_ultralytics,yolov8n.pt,0.35,person,86.26,86.93
2026-06-16T11:02:37,station2_1781580542376,0,825,70,person,0.41,167,421,98,362,236,480,9,6,10,yolo_ultralytics,yolov8n.pt,0.35,person,86.26,86.93
2026-06-16T11:02:37,station2_1781580542376,0,825,71,person,0.7393,230,429,199,380,262,478,8,6,10,yolo_ultralytics,yolov8n.pt,0.35,person,86.26,86.93
2026-06-16T11:02:37,station2_1781580542376,0,825,72,person,0.6358,83,437,55,400,111,474,6,6,10,yolo_ultralytics,yolov8n.pt,0.35,person,86.26,86.93
2026-06-16T11:02:39,station2_1781580542376,0,840,66,person,0.8873,266,325,1,171,532,480,84,6,11,yolo_ultralytics,yolov8n.pt,0.35,person,103.03,103.67
2026-06-16T11:02:41,station2_1781580542376,0,855,66,person,0.9046,271,321,0,163,543,479,99,6,11,yolo_ultralytics,yolov8n.pt,0.35,person,89.44,90.16
2026-06-16T11:02:43,station2_1781580542376,0,870,66,person,0.8973,270,318,0,158,541,479,114,6,11,yolo_ultralytics,yolov8n.pt,0.35,person,89.49,90.1
2026-06-16T11:02:45,station2_1781580542376,0,885,66,person,0.8146,418,291,199,103,637,480,129,7,11,yolo_ultralytics,yolov8n.pt,0.35,person,105.48,106.5
2026-06-16T11:02:45,station2_1781580542376,0,885,74,person,0.716,80,438,45,402,116,474,12,7,11,yolo_ultralytics,yolov8n.pt,0.35,person,105.48,106.5
2026-06-16T11:02:45,station2_1781580542376,0,885,75,person,0.6899,155,422,106,368,204,477,10,7,11,yolo_ultralytics,yolov8n.pt,0.35,person,105.48,106.5
2026-06-16T11:02:45,station2_1781580542376,0,885,76,person,0.676,226,429,195,381,258,478,9,7,11,yolo_ultralytics,yolov8n.pt,0.35,person,105.48,106.5
2026-06-16T11:02:47,station2_1781580542376,0,900,66,person,0.9104,295,323,16,166,574,480,144,7,12,yolo_ultralytics,yolov8n.pt,0.35,person,106.41,107.18
2026-06-16T11:02:50,station2_1781580542376,0,915,66,person,0.8778,423,292,208,105,638,480,159,8,12,yolo_ultralytics,yolov8n.pt,0.35,person,105.0,105.85
2026-06-16T11:02:50,station2_1781580542376,0,915,74,person,0.6972,86,438,51,403,122,474,35,8,12,yolo_ultralytics,yolov8n.pt,0.35,person,105.0,105.85
2026-06-16T11:02:50,station2_1781580542376,0,915,77,person,0.6568,159,426,110,374,208,478,5,8,12,yolo_ultralytics,yolov8n.pt,0.35,person,105.0,105.85
2026-06-16T11:02:50,station2_1781580542376,0,915,78,person,0.7436,228,430,198,381,259,479,3,8,12,yolo_ultralytics,yolov8n.pt,0.35,person,105.0,105.85
2026-06-16T11:02:52,station2_1781580542376,0,930,66,person,0.8726,285,321,5,163,565,480,174,8,13,yolo_ultralytics,yolov8n.pt,0.35,person,93.76,94.34
2026-06-16T11:02:54,station2_1781580542376,0,945,66,person,0.8381,422,285,204,90,640,480,189,8,13,yolo_ultralytics,yolov8n.pt,0.35,person,112.88,113.97
2026-06-16T11:02:54,station2_1781580542376,0,945,74,person,0.656,81,437,47,400,116,474,57,8,13,yolo_ultralytics,yolov8n.pt,0.35,person,112.88,113.97
2026-06-16T11:02:54,station2_1781580542376,0,945,77,person,0.5763,160,423,116,369,204,478,24,8,13,yolo_ultralytics,yolov8n.pt,0.35,person,112.88,113.97
2026-06-16T11:02:54,station2_1781580542376,0,945,79,person,0.5833,229,430,196,382,263,478,5,8,13,yolo_ultralytics,yolov8n.pt,0.35,person,112.88,113.97
2026-06-16T11:02:57,station2_1781580542376,0,960,66,person,0.9044,293,322,11,165,575,480,204,8,14,yolo_ultralytics,yolov8n.pt,0.35,person,103.02,103.98
2026-06-16T11:02:57,station2_1781580542376,0,960,74,person,0.5439,78,437,45,401,112,474,66,8,14,yolo_ultralytics,yolov8n.pt,0.35,person,103.02,103.98
2026-06-16T11:02:59,station2_1781580542376,0,975,66,person,0.8515,438,291,237,102,639,480,219,8,14,yolo_ultralytics,yolov8n.pt,0.35,person,108.51,109.63
2026-06-16T11:02:59,station2_1781580542376,0,975,74,person,0.6347,75,438,38,401,112,475,81,8,14,yolo_ultralytics,yolov8n.pt,0.35,person,108.51,109.63
2026-06-16T11:02:59,station2_1781580542376,0,975,77,person,0.6656,159,424,114,371,205,477,43,8,14,yolo_ultralytics,yolov8n.pt,0.35,person,108.51,109.63
2026-06-16T11:02:59,station2_1781580542376,0,975,80,person,0.6924,229,429,197,381,262,478,10,8,14,yolo_ultralytics,yolov8n.pt,0.35,person,108.51,109.63
2026-06-16T11:03:02,station2_1781580542376,0,990,66,person,0.9039,287,332,0,184,575,480,234,8,15,yolo_ultralytics,yolov8n.pt,0.35,person,116.7,117.43
2026-06-16T11:03:04,station2_1781580542376,0,1005,66,person,0.8828,420,294,202,109,638,479,249,8,15,yolo_ultralytics,yolov8n.pt,0.35,person,120.52,121.68
2026-06-16T11:03:04,station2_1781580542376,0,1005,74,person,0.6073,66,446,32,414,101,478,102,8,15,yolo_ultralytics,yolov8n.pt,0.35,person,120.52,121.68
2026-06-16T11:03:04,station2_1781580542376,0,1005,81,person,0.7053,160,424,115,372,205,477,12,8,15,yolo_ultralytics,yolov8n.pt,0.35,person,120.52,121.68
2026-06-16T11:03:04,station2_1781580542376,0,1005,82,person,0.5326,229,430,194,381,264,480,11,8,15,yolo_ultralytics,yolov8n.pt,0.35,person,120.52,121.68
2026-06-16T11:03:05,station2_1781580542376,0,1005,83,person,0.3894,34,457,1,435,67,480,4,8,15,yolo_ultralytics,yolov8n.pt,0.35,person,120.52,121.68
2026-06-16T11:03:07,station2_1781580542376,0,1020,66,person,0.8872,307,322,37,164,577,480,264,8,16,yolo_ultralytics,yolov8n.pt,0.35,person,140.73,141.59
2026-06-16T11:03:07,station2_1781580542376,0,1020,74,person,0.5886,81,437,47,401,116,473,105,8,16,yolo_ultralytics,yolov8n.pt,0.35,person,140.73,141.59
2026-06-16T11:03:10,station2_1781580542376,0,1035,66,person,0.9005,323,310,70,142,577,479,279,8,16,yolo_ultralytics,yolov8n.pt,0.35,person,153.37,154.31
2026-06-16T11:03:10,station2_1781580542376,0,1035,74,person,0.6715,82,436,47,401,117,472,120,8,16,yolo_ultralytics,yolov8n.pt,0.35,person,153.37,154.31
2026-06-16T11:03:12,station2_1781580542376,0,1050,66,person,0.9229,406,293,172,107,640,480,294,8,17,yolo_ultralytics,yolov8n.pt,0.35,person,102.27,103.26
2026-06-16T11:03:12,station2_1781580542376,0,1050,74,person,0.6896,93,437,56,400,130,474,131,8,17,yolo_ultralytics,yolov8n.pt,0.35,person,102.27,103.26
2026-06-16T11:03:12,station2_1781580542376,0,1050,85,person,0.6911,169,422,120,367,218,477,17,8,17,yolo_ultralytics,yolov8n.pt,0.35,person,102.27,103.26
2026-06-16T11:03:15,station2_1781580542376,0,1065,66,person,0.8845,276,346,1,213,552,480,309,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,111.11,111.87
2026-06-16T11:03:17,station2_1781580542376,0,1080,66,person,0.862,437,297,235,114,639,480,324,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,114.49,115.68
2026-06-16T11:03:17,station2_1781580542376,0,1080,74,person,0.7146,87,437,55,401,120,474,153,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,114.49,115.68
2026-06-16T11:03:17,station2_1781580542376,0,1080,85,person,0.6008,155,428,107,379,204,478,35,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,114.49,115.68
2026-06-16T11:03:17,station2_1781580542376,0,1080,90,person,0.6694,227,430,193,382,261,479,11,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,114.49,115.68
2026-06-16T11:03:20,station2_1781580542376,0,1095,66,person,0.8906,440,295,243,111,638,480,339,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,116.25,117.42
2026-06-16T11:03:20,station2_1781580542376,0,1095,74,person,0.626,48,438,11,403,85,474,167,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,116.25,117.42
2026-06-16T11:03:20,station2_1781580542376,0,1095,85,person,0.6941,157,429,110,380,205,478,50,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,116.25,117.42
2026-06-16T11:03:20,station2_1781580542376,0,1095,90,person,0.7198,233,430,196,382,271,479,26,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,116.25,117.42
2026-06-16T11:03:22,station2_1781580542376,0,1110,66,person,0.8861,444,295,248,112,640,479,354,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,133.14,134.07
2026-06-16T11:03:22,station2_1781580542376,0,1110,85,person,0.6154,156,428,109,379,204,478,65,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,133.14,134.07
2026-06-16T11:03:22,station2_1781580542376,0,1110,90,person,0.7945,234,431,195,382,274,480,41,8,18,yolo_ultralytics,yolov8n.pt,0.35,person,133.14,134.07
2026-06-16T11:04:18,station2_1781580542376,0,0,1,person,0.878,409,289,182,98,637,480,1,0,0,yolo_ultralytics,yolov8n.pt,0.35,person,114.58,115.75
2026-06-16T11:04:18,station2_1781580542376,0,0,2,person,0.5227,158,421,98,363,218,479,1,0,0,yolo_ultralytics,yolov8n.pt,0.35,person,114.58,115.75
2026-06-16T11:04:20,station2_1781580542376,0,15,1,person,0.8841,381,284,133,89,630,479,16,0,0,yolo_ultralytics,yolov8n.pt,0.35,person,87.05,87.72
2026-06-16T11:04:20,station2_1781580542376,0,15,2,person,0.7545,168,426,139,377,198,476,15,0,0,yolo_ultralytics,yolov8n.pt,0.35,person,87.05,87.72
2026-06-16T11:04:20,station2_1781580542376,0,15,3,person,0.6534,76,419,1,359,151,480,12,0,0,yolo_ultralytics,yolov8n.pt,0.35,person,87.05,87.72
2026-06-16T11:04:22,station2_1781580542376,0,30,1,person,0.8748,257,298,1,117,513,479,31,0,1,yolo_ultralytics,yolov8n.pt,0.35,person,84.22,84.72
2026-06-16T11:04:24,station2_1781580542376,0,45,1,person,0.8717,391,284,143,88,639,480,46,1,1,yolo_ultralytics,yolov8n.pt,0.35,person,80.37,81.28
2026-06-16T11:04:24,station2_1781580542376,0,45,3,person,0.7304,81,415,2,352,161,479,32,1,1,yolo_ultralytics,yolov8n.pt,0.35,person,80.37,81.28
2026-06-16T11:04:24,station2_1781580542376,0,45,5,person,0.4953,9,437,0,406,18,468,9,1,1,yolo_ultralytics,yolov8n.pt,0.35,person,80.37,81.28
2026-06-16T11:04:24,station2_1781580542376,0,45,6,person,0.6477,159,421,130,378,189,464,5,1,1,yolo_ultralytics,yolov8n.pt,0.35,person,80.37,81.28
2026-06-16T11:04:26,station2_1781580542376,0,60,1,person,0.8643,248,308,0,136,496,480,61,1,2,yolo_ultralytics,yolov8n.pt,0.35,person,79.62,80.13
2026-06-16T11:04:28,station2_1781580542376,0,75,1,person,0.8915,398,284,156,89,640,480,76,2,2,yolo_ultralytics,yolov8n.pt,0.35,person,85.57,86.39
2026-06-16T11:04:28,station2_1781580542376,0,75,3,person,0.5659,84,417,11,356,157,479,51,2,2,yolo_ultralytics,yolov8n.pt,0.35,person,85.57,86.39
2026-06-16T11:04:28,station2_1781580542376,0,75,5,person,0.4119,10,438,0,407,21,470,28,2,2,yolo_ultralytics,yolov8n.pt,0.35,person,85.57,86.39
2026-06-16T11:04:28,station2_1781580542376,0,75,7,person,0.7006,175,423,146,381,204,465,10,2,2,yolo_ultralytics,yolov8n.pt,0.35,person,85.57,86.39
2026-06-16T11:04:30,station2_1781580542376,0,90,1,person,0.885,400,292,161,105,640,480,91,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,80.78,81.39
2026-06-16T11:04:30,station2_1781580542376,0,90,3,person,0.6982,85,417,2,356,168,479,58,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,80.78,81.39
2026-06-16T11:04:30,station2_1781580542376,0,90,7,person,0.6576,178,423,148,382,209,464,14,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,80.78,81.39
2026-06-16T11:04:32,station2_1781580542376,0,105,1,person,0.8619,396,283,153,87,639,480,106,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,86.51,87.21
2026-06-16T11:04:32,station2_1781580542376,0,105,3,person,0.6185,84,417,7,356,162,479,73,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,86.51,87.21
2026-06-16T11:04:32,station2_1781580542376,0,105,7,person,0.7082,177,421,148,382,207,460,29,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,86.51,87.21
2026-06-16T11:04:32,station2_1781580542376,0,105,8,person,0.3666,7,444,0,417,14,471,8,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,86.51,87.21
2026-06-16T11:04:33,station2_1781580542376,0,120,1,person,0.8705,397,284,155,88,640,480,121,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,81.76,82.37
2026-06-16T11:04:33,station2_1781580542376,0,120,3,person,0.6051,87,418,16,357,159,479,88,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,81.76,82.37
2026-06-16T11:04:33,station2_1781580542376,0,120,7,person,0.6296,177,421,148,380,206,462,44,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,81.76,82.37
2026-06-16T11:04:35,station2_1781580542376,0,135,1,person,0.8424,420,289,201,98,640,480,136,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,89.79,90.54
2026-06-16T11:04:35,station2_1781580542376,0,135,3,person,0.6625,97,419,8,358,186,480,103,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,89.79,90.54
2026-06-16T11:04:35,station2_1781580542376,0,135,7,person,0.7714,180,430,144,381,217,480,59,2,3,yolo_ultralytics,yolov8n.pt,0.35,person,89.79,90.54
2026-06-16T11:04:37,station2_1781580542376,0,150,1,person,0.8856,256,302,1,126,512,479,151,2,4,yolo_ultralytics,yolov8n.pt,0.35,person,91.58,92.04
2026-06-16T11:04:39,station2_1781580542376,0,165,1,person,0.8027,412,289,185,98,640,480,166,2,4,yolo_ultralytics,yolov8n.pt,0.35,person,99.93,100.87
2026-06-16T11:04:39,station2_1781580542376,0,165,3,person,0.5581,126,418,48,356,204,480,119,2,4,yolo_ultralytics,yolov8n.pt,0.35,person,99.93,100.87
2026-06-16T11:04:39,station2_1781580542376,0,165,9,person,0.4559,184,427,162,381,207,474,1,2,4,yolo_ultralytics,yolov8n.pt,0.35,person,99.93,100.87
